Top pages,Clicks,Impressions,CTR,Position
https://vietgoing.com/combo/city-48-da-nang.html,42,2654,1.58%,22.65
https://vietgoing.com/article/7-tuyen-dung-nhan-vien-kinh-doanh-tu-van-du-lich.html,42,2423,1.73%,19.08
https://vietgoing.com/destination/district-8-quan-hoang-mai.html,42,1992,2.11%,9.2
https://vietgoing.com/hotel/district-375-huyen-que-son.html,42,982,4.28%,7.8
https://vietgoing.com/tour/district-196-huyen-thach-that.html,42,623,6.74%,11.73
https://vietgoing.com/destination/585-doi-rockpile-quang-tri.html,42,612,6.86%,7.07
https://vietgoing.com/destination/465-song-cai-nha-trang.html,41,12321,0.33%,8.94
https://vietgoing.com/hotel/1643-lanura-apartments-hotel-ho-chi-minh.html,41,10216,0.4%,11.49
https://vietgoing.com/destination/276-nha-tho-con-ga-nha-tho-chinh-toa-a-lat.html,41,9440,0.43%,11.17
https://vietgoing.com/destination/329-quang-truong-ba-dinh-lang-bac.html,41,9204,0.45%,10.2
https://vietgoing.com/top/56-top-10-khach-san-vung-tau-duoc-yeu-thich-va-danh-gia-cao-nhat.html,41,7232,0.57%,36.92
https://vietgoing.com/top/37-top-15-khach-san-phu-quoc-gan-trung-tam-co-view-dep-ngat-ngay.html,41,6591,0.62%,22.74
https://vietgoing.com/hotel/1619-hami-garden-authentic-natural-resort-buon-ma-thuot.html,41,6206,0.66%,11.12
https://vietgoing.com/hotel/3140-linh-phuong-8-hotel.html,41,5693,0.72%,14.72
https://vietgoing.com/top/96-top-10-khach-san-sapa-view-dep-co-be-boi-vo-cuc-cuc-chill.html,41,5099,0.8%,13.45
https://vietgoing.com/article/247-bo-tui-8-diem-chup-hinh-dep-tai-tay-ninh.html,41,4329,0.95%,5.07
https://vietgoing.com/top/207-top-15-khach-san-4-sao-da-nang-sang-chanh-nhat.html,41,4130,0.99%,21.63
https://vietgoing.com/hotel/2717-danitel-hotel-ha-long.html,41,4078,1.01%,10.13
https://vietgoing.com/top/146-top-6-resort-o-vung-tau-duoc-dat-nhieu-nhat.html,41,4012,1.02%,23.52
https://vietgoing.com/hotel/3366-cat-loi-hotel-phu-quoc.html,41,3882,1.06%,9.59
https://vietgoing.com/hotel/2791-royal-hotel-mong-cai.html,41,3174,1.29%,9.43
https://vietgoing.com/destination/57-xq-su-quan-da-lat.html,41,3044,1.35%,12.77
https://vietgoing.com/destination/358-mui-sa-vi.html,41,2833,1.45%,16.55
https://vietgoing.com/destination/932-deo-long-lanh.html,41,2431,1.69%,11.71
https://vietgoing.com/hotel/2906-moon-hotel-ha-long.html,41,1598,2.57%,11.75
https://vietgoing.com/hotel/2301-sky-hill-muong-hoa-sapa.html,41,1405,2.92%,10.59
https://vietgoing.com/article/363-danh-sach-13-dia-diem-du-lich-mien-bac-dep-va-noi-tieng-nhat.html,40,6705,0.6%,22.66
https://vietgoing.com/destination/727-thac-chin-tang-gia-lai.html,40,6289,0.64%,8.09
https://vietgoing.com/article/298-check-in-10-quan-ca-phe-co-view-dep-o-nha-trang.html,40,6035,0.66%,25.81
https://vietgoing.com/destination/498-khu-du-lich-suoi-mo-binh-chau.html,40,5752,0.7%,17.32
https://vietgoing.com/hotel/district-360-quan-lien-chieu.html,40,5149,0.78%,11.35
https://vietgoing.com/destination/594-bai-bang-hon-son.html,40,4326,0.92%,15.77
https://vietgoing.com/hotel/3605-hotel-de-l-amour-tam-dao.html,40,3486,1.15%,12.77
https://vietgoing.com/hotel/3529-galaxy-hotel-lao-cai.html,40,3107,1.29%,13.22
https://vietgoing.com/destination/181-dao-diep-son.html,40,3056,1.31%,18.07
https://vietgoing.com/hotel/1141-paris-boutique-hotel-ha-long.html,40,2996,1.34%,13.71
https://vietgoing.com/hotel/317-1001-urban-retreat-ha-dong.html,40,2982,1.34%,9.81
https://vietgoing.com/top/8-top-6-villa-tam-dao-view-dep-co-be-boi-rieng-cuc-chill.html,40,2884,1.39%,18.56
https://vietgoing.com/hotel/3409-sea-angel-hotel-ha-long.html,40,2734,1.46%,11.52
https://vietgoing.com/destination/346-ben-nghieng.html,40,2581,1.55%,9.49
https://vietgoing.com/tour/477-da-lat-3-ngay-2-dem-full-lich-trinh-an-chinh-5-bua.html,40,2452,1.63%,26.73
https://vietgoing.com/destination/502-khu-bao-ton-ca-sau-hoa-ca.html,40,2417,1.65%,11.24
https://vietgoing.com/destination/700-chua-mia-son-tay.html,40,2243,1.78%,10.27
https://vietgoing.com/hotel/1488-sun-hotel-moc-chau.html,40,2215,1.81%,8.5
https://vietgoing.com/hotel/3088-thuy-hoang-homestay-co-to.html,40,2118,1.89%,11.43
https://vietgoing.com/destination/298-vuon-quyt-hang-hu.html,40,2008,1.99%,8.89
https://vietgoing.com/top/205-top-4-resort-4-sao-da-nang-duoc-du-khach-yeu-thich-nhat.html,40,1850,2.16%,21.85
https://vietgoing.com/destination/655-showroom-hoa-kho-da-lat.html,40,1526,2.62%,11.64
https://vietgoing.com/hotel/2257-viet-hat-thanh-xuan-homestay-moc-chau.html,40,1251,3.2%,11.73
https://vietgoing.com/destination/661-dao-chim-dao-gio.html,40,1010,3.96%,5.21
"https://vietgoing.com/destination/district-194-huyen-hoai-duc.html?type=%C4%90%C3%A8o 
n%C3%BAi, S%C3%B4ng h%E1%BB%93, Th%C3%A1c su%E1%BB%91i",40,576,6.94%,8.46
"https://vietgoing.com/destination/district-211-huyen-gia-loc.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",40,489,8.18%,8.39
"https://vietgoing.com/destination/district-213-huyen-ninh-giang.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",40,362,11.05%,11.38
"https://vietgoing.com/destination/district-220-quan-do-son.html?type=Ch%E1%BB%A3, 
trung t%C3%A2m th%C6%B0%C6%A1ng m%E1%BA%A1i",40,212,18.87%,8.41
https://vietgoing.com/ticket/10-ve-cap-treo-nui-ba-den-sun-world-ba-den-mountain.html,39,18094,0.22%,16.53
https://vietgoing.com/hotel/3246-le-phan-hotel-tay-ninh.html,39,8506,0.46%,10.58
https://vietgoing.com/hotel/1693-de-nhat-first-hotel-ho-chi-minh.html,39,6244,0.62%,18.45
https://vietgoing.com/hotel/517-dat-lanh-resort-lagi.html,39,4369,0.89%,23.6
https://vietgoing.com/hotel/962-ngoc-anh-duong-hotel-ha-long.html,39,3549,1.1%,11.68
https://vietgoing.com/destination/159-nui-than-tai.html,39,3487,1.12%,23.4
https://vietgoing.com/destination/569-khe-nuoc-lanh-quang-binh.html,39,3470,1.12%,10.52
https://vietgoing.com/hotel/3248-villa-biet-thu-mui-ne-domaine.html,39,3241,1.2%,18.47
https://vietgoing.com/destination/711-nui-da-chong-quang-ninh.html,39,3143,1.24%,8.91
https://vietgoing.com/hotel/city-10-lao-cai.html?star=5,39,3029,1.29%,14.34
https://vietgoing.com/article/615-oakwood-ha-long-co-tot-khong-danh-gia-chi-tiet-tu-a-z-ve-khu-nghi-duong-dang-cap-giua-long-di-san.html,39,2878,1.36%,11.22
https://vietgoing.com/destination/606-mieu-tho-tran-khanh-du.html,39,2344,1.66%,12.5
https://vietgoing.com/hotel/3200-song-anh-hotel-ha-long.html,39,2335,1.67%,17.84
https://vietgoing.com/top/97-top-10-khach-san-sapa-co-be-boi-nuoc-nong-hot-nhat-hien-nay.html,39,2320,1.68%,15.44
https://vietgoing.com/hotel/1063-aqua-hotel-hai-tien.html,39,2215,1.76%,11.08
https://vietgoing.com/hotel/district-374-huyen-duy-xuyen.html,39,1571,2.48%,9.44
https://vietgoing.com/destination/503-thap-tang-bong-vam-sat.html,39,1067,3.66%,8.97
https://vietgoing.com/hotel/district-148-thanh-pho-bac-giang.html?type=Homestay,39,985,3.96%,7.94
https://vietgoing.com/hotel/district-416-huyen-song-hinh.html,39,720,5.42%,7.81
"https://vietgoing.com/destination/district-226-huyen-tien-lang.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",39,392,9.95%,7.91
https://vietgoing.com/destination/278-doi-cat-quang-phu.html,38,11841,0.32%,10.24
https://vietgoing.com/hotel/3433-minh-quan-hotel-da-nang.html,38,8773,0.43%,13.82
https://vietgoing.com/top/113-top-10-biet-thu-villa-soc-son-co-be-boi-view-dep-cho-thue-nguyen-can.html,38,6939,0.55%,23.17
https://vietgoing.com/top/145-top-7-khach-san-sam-son-thanh-hoa-quotsang-xinquot-dep-quen-loi-ve.html,38,4902,0.78%,26.76
https://vietgoing.com/hotel/3879-sc-luxury-hotel-ha-long.html,38,4449,0.85%,10.39
https://vietgoing.com/article/214-8-ngoi-chua-co-kien-truc-doc-dao-o-soc-trang.html,38,4203,0.9%,11.17
https://vietgoing.com/hotel/867-annam-garden-ba-vi.html,38,4099,0.93%,9.68
https://vietgoing.com/hotel/district-274-thi-xa-sam-son.html?star=3,38,4019,0.95%,14.26
https://vietgoing.com/hotel/3064-pamela-angel-hotel.html,38,4015,0.95%,9.87
https://vietgoing.com/top/976-top-10-resort-phan-thiet-duong-nguyen-dinh-chieu-duoc-danh-gia-cao.html,38,3534,1.08%,13.66
https://vietgoing.com/hotel/2688-bao-nam-cua-lo-hotel.html,38,3503,1.08%,10.07
https://vietgoing.com/hotel/3470-xanh-ha-acb-hotel.html,38,3291,1.15%,9.64
https://vietgoing.com/hotel/215-oakwood-ha-long.html,38,2570,1.48%,23.76
https://vietgoing.com/hotel/1140-hung-thinh-hotel-ha-long.html,38,2558,1.49%,9.29
https://vietgoing.com/top/458-he-thong-a-villa-gan-bien-va-rieng-tu-dang-cap-nhat-da-nang.html,38,2143,1.77%,17.53
https://vietgoing.com/hotel/3445-sao-viet-hth-ha-long-hotel.html,38,1800,2.11%,10.22
https://vietgoing.com/hotel/district-618-huyen-tieu-can.html,38,855,4.44%,8.75
"https://vietgoing.com/destination/district-14-huyen-thanh-tri.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",38,681,5.58%,9.37
https://vietgoing.com/hotel/district-360-quan-lien-chieu.html?type=Homestay,38,650,5.85%,8.97
"https://vietgoing.com/destination/district-214-huyen-thanh-mien.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",38,345,11.01%,12.4
"https://vietgoing.com/destination/district-202-huyen-my-duc.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",38,293,12.97%,8.78
"https://vietgoing.com/destination/district-88-huyen-moc-chau.html?type=Di 
t%C3%ADch l%E1%BB%8Bch s%E1%BB%AD, B%E1%BA%A3o t%C3%A0ng",38,232,16.38%,6.02
https://vietgoing.com/hotel/1961-ninh-binh-retreat.html,37,6982,0.53%,10.47
https://vietgoing.com/destination/1015-bai-tam-sun-world-ha-long.html,37,6557,0.56%,19.17
https://vietgoing.com/hotel/3090-t78-hotel-nha-trang.html,37,6295,0.59%,13.61
https://vietgoing.com/top/15-top-10-khach-san-o-sapa-co-view-nui-ngam-may-sieu-dinh.html,37,5921,0.62%,23.44
https://vietgoing.com/hotel/1321-hong-mai-boss-nha-trang-hotel.html,37,5610,0.66%,12.94
https://vietgoing.com/article/992-review-khach-san-chau-long-sapa-khach-san-doc-nhat-vo-nhi-tai-sapa-khong-dau-co.html,37,5288,0.7%,8.31
https://vietgoing.com/hotel/3608-mong-cai-palace-hotel.html,37,4903,0.75%,10.5
https://vietgoing.com/destination/327-thien-vien-truc-lam-chanh-giac.html,37,4826,0.77%,12.18
https://vietgoing.com/hotel/3712-dong-van-ville-du-h-mong-hotel.html,37,4669,0.79%,8.55
https://vietgoing.com/hotel/3472-hon-gai-hotel-ha-long.html,37,4553,0.81%,10.91
https://vietgoing.com/top/367-top-10-khach-san-cat-ba-duoc-yeu-thich-va-danh-gia-cao-nhat.html,37,4547,0.81%,21.82
https://vietgoing.com/hotel/1886-trang-an-international-hotel.html,37,4545,0.81%,11.1
https://vietgoing.com/hotel/508-victoria-chau-doc-hotel.html,37,4301,0.86%,28.57
https://vietgoing.com/hotel/787-muong-thanh-luxury-xuan-thanh-hotel-ha-tinh.html,37,4205,0.88%,18.06
https://vietgoing.com/hotel/3592-noong-oi-homestay-moc-chau.html,37,3689,1%,8.87
https://vietgoing.com/destination/699-lang-co-duong-lam.html,37,3496,1.06%,18.11
https://vietgoing.com/hotel/3330-raon-crony-villa-hoi-an.html,37,2971,1.25%,12.37
https://vietgoing.com/hotel/3630-sunny-hotel-cao-bang.html,37,2942,1.26%,14.64
https://vietgoing.com/hotel/2965-dream-dragon-resort-doi-rong-resort.html,37,2833,1.31%,20.5
https://vietgoing.com/hotel/1917-kiwi-hotel-da-nang.html,37,2481,1.49%,9.6
https://vietgoing.com/hotel/district-372-huyen-dai-loc.html,37,833,4.44%,8.16
https://vietgoing.com/hotel/district-648-huyen-phu-tan.html,37,724,5.11%,9.21
"https://vietgoing.com/destination/city-28-tien-giang.html?type=%C4%90%C3%A8o 
n%C3%BAi, S%C3%B4ng h%E1%BB%93, Th%C3%A1c su%E1%BB%91i",37,596,6.21%,7.59
"https://vietgoing.com/destination/district-538-thi-xa-long-khanh.html?type=B%C3%A3i 
bi%E1%BB%83n, V%E1%BB%8Bnh, %C4%90%E1%BA%A3o",37,541,6.84%,8.61
https://vietgoing.com/hotel/district-237-huyen-kim-dong.html,37,529,6.99%,6.6
"https://vietgoing.com/destination/district-321-thi-xa-hong-linh.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",37,277,13.36%,7.49
https://vietgoing.com/destination/757-pho-di-bo-bui-vien.html,36,12288,0.29%,17.99
https://vietgoing.com/destination/937-o-quan-chuong.html,36,6624,0.54%,9.97
https://vietgoing.com/destination/330-van-mieu-quoc-tu-giam.html,36,6224,0.58%,26.71
https://vietgoing.com/hotel/2534-roman-resort-phu-quy.html,36,4476,0.8%,11.27
https://vietgoing.com/destination/709-khu-du-lich-bai-lu.html,36,4381,0.82%,13.28
https://vietgoing.com/top/19-top-7-resort-villa-tien-nghi-sang-trong-cuc-hot-tai-moc-chau.html,36,4116,0.87%,17.36
https://vietgoing.com/tour/city-37-ninh-binh.html,36,3873,0.93%,24.33
https://vietgoing.com/hotel/3295-hanvet-hotel-do-son.html,36,2668,1.35%,12.81
https://vietgoing.com/hotel/158-1001-lakeside-villa-ba-vi.html,36,2490,1.45%,13.14
https://vietgoing.com/hotel/district-561-quan-binh-thanh.html?star=3,36,2466,1.46%,18.95
https://vietgoing.com/destination/317-khu-du-lich-bien-khai-long.html,36,2357,1.53%,13.67
https://vietgoing.com/combo/956-combo-sapa-3-ngay-2-dem-khach-san-3-sao-san-may-cuc-dinh.html,36,2301,1.56%,16.46
https://vietgoing.com/destination/516-lang-phong-quy-hoa.html,36,2262,1.59%,12.13
https://vietgoing.com/hotel/3256-cosini-con-dao-hotel.html,36,2057,1.75%,24.65
https://vietgoing.com/hotel/3844-aquamarine-resort-hotel-cam-ranh.html,36,1820,1.98%,17.31
https://vietgoing.com/hotel/3764-marina-hotel-tam-dao.html,36,1587,2.27%,11.44
https://vietgoing.com/hotel/district-241-huyen-quynh-phu.html,36,1113,3.23%,9.76
"https://vietgoing.com/destination/district-160-huyen-doan-hung.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",36,551,6.53%,10.19
https://vietgoing.com/destination/district-585-huyen-tan-thanh.html,36,448,8.04%,10.43
"https://vietgoing.com/destination/city-9-can-tho.html?type=%C4%90%C3%A8o 
n%C3%BAi, S%C3%B4ng h%E1%BB%93, Th%C3%A1c su%E1%BB%91i",36,424,8.49%,6.44
"https://vietgoing.com/destination/district-243-huyen-dong-hung.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",36,265,13.58%,9.75
https://vietgoing.com/hotel/district-58-huyen-si-ma-cai.html?type=Homestay,36,248,14.52%,7.72
https://vietgoing.com/hotel/895-hoa-lu-ninh-binh-hotel.html,35,9616,0.36%,15.91
https://vietgoing.com/hotel/1158-nam-hoa-hotel-ninh-binh.html,35,6971,0.5%,11.19
https://vietgoing.com/hotel/1883-dong-van-cliffside-house.html,35,6045,0.58%,9.42
https://vietgoing.com/hotel/3137-chau-thanh-hotel.html,35,5893,0.59%,11.5
https://vietgoing.com/hotel/3873-venice-hotel-phu-quoc.html,35,5866,0.6%,13.48
https://vietgoing.com/hotel/672-gio-bien-2-da-nang.html,35,5820,0.6%,11.48
https://vietgoing.com/destination/667-diem-du-lich-sinh-thai-cay-dao-to-hieu-son-la.html,35,5317,0.66%,7.81
https://vietgoing.com/hotel/1505-ban-me-central-hotel-buon-ma-thuot.html,35,4639,0.75%,11.5
https://vietgoing.com/top/147-top-15-khach-san-vung-tau-chat-luong-tot-duoc-du-khach-dat-nhieu-nhat.html,35,4636,0.75%,28.79
https://vietgoing.com/top/117-top-10-khach-san-ha-noi-gan-ho-guom-sang-xin-tot-nhat-hien-nay.html,35,4251,0.82%,12.84
https://vietgoing.com/destination/262-dong-cuu-an-hoa.html,35,4244,0.82%,16.7
https://vietgoing.com/hotel/district-143-huyen-van-don.html,35,3287,1.06%,27.77
https://vietgoing.com/top/744-top-7-khach-san-5-sao-gan-ho-tay-sang-trong-duoc-dat-nhieu-nhat.html,35,2779,1.26%,12.05
https://vietgoing.com/destination/616-hon-ghenh.html,35,2208,1.59%,9.43
https://vietgoing.com/destination/934-vinh-ha-tien.html,35,2127,1.65%,22.84
https://vietgoing.com/hotel/1747-rua-house-hill-top-ha-noi.html,35,1837,1.91%,10.01
https://vietgoing.com/hotel/city-4-cao-bang.html?star=4,35,1536,2.28%,13.29
https://vietgoing.com/hotel/district-323-huyen-duc-tho.html,35,1034,3.38%,9.28
https://vietgoing.com/hotel/district-709-huyen-cai-nuoc.html,35,870,4.02%,7.41
"https://vietgoing.com/hotel/district-561-quan-binh-thanh.html?tien-nghi%5B0%5D=B%C3%A3i 
%C4%91%E1%BB%97 xe",35,811,4.32%,10.67
https://vietgoing.com/hotel/district-480-huyen-krong-nang.html,35,793,4.41%,7.3
https://vietgoing.com/hotel/district-658-huyen-hon-dat.html,35,699,5.01%,8.97
"https://vietgoing.com/destination/district-497-thanh-pho-bao-loc.html?type=Di 
t%C3%ADch l%E1%BB%8Bch s%E1%BB%AD, B%E1%BA%A3o t%C3%A0ng",35,564,6.21%,11.35
https://vietgoing.com/hotel/city-20-lang-son.html?type=Villa,35,272,12.87%,14.14
https://vietgoing.com/destination/18-den-cua-ong.html,34,11661,0.29%,10.61
https://vietgoing.com/destination/924-khu-du-lich-sinh-thai-vuon-xoai.html,34,9220,0.37%,18.12
https://vietgoing.com/destination/817-bai-bien-vinh-linh.html,34,8172,0.42%,10.16
https://vietgoing.com/hotel/1956-dubai-nha-trang-hotel.html,34,6559,0.52%,13.13
https://vietgoing.com/top/135-top-15-khach-san-3-sao-ha-long-gia-re-tien-nghi-dang-de-trai-nghiem.html,34,5218,0.65%,15.13
https://vietgoing.com/article/977-review-vuon-may-homestay-sapa-khu-vuon-tren-may-cua-sapa.html,34,4626,0.73%,10.18
https://vietgoing.com/hotel/2895-golden-sea-ha-long-hotel.html,34,4528,0.75%,16.58
https://vietgoing.com/top/38-10-khach-san-nha-trang-sang-trong-nhat.html,34,4456,0.76%,29.64
https://vietgoing.com/hotel/district-147-huyen-co-to.html,34,4295,0.79%,22.03
https://vietgoing.com/hotel/2603-paradise-home-1117-to-ngoc-van.html,34,3294,1.03%,9.62
https://vietgoing.com/top/29-top-10-khach-san-4-sao-phu-quoc-sieu-dep-duoc-dat-nhieu-nhat-hien-nay.html,34,3229,1.05%,22.19
https://vietgoing.com/top/345-diem-danh-nhung-khach-san-dang-cap-bac-nhat-hue.html,34,3163,1.07%,15.63
https://vietgoing.com/destination/220-co-so-u-ruou-vang-sim.html,34,3078,1.1%,13.47
https://vietgoing.com/top/244-top-15-khach-san-ha-long-duoc-du-khach-yeu-thich-va-danh-gia-cao-nhat.html,34,2811,1.21%,20.06
https://vietgoing.com/top/57-top-6-resort-nha-trang-gan-bien-co-bai-bien-rieng-cuc-cuon-hut.html,34,2720,1.25%,25.96
https://vietgoing.com/article/150-tron-bo-cam-nang-du-lich-cao-bang-tu-a-z-cho-hanh-trinh-tron-ven.html,34,2555,1.33%,17.46
https://vietgoing.com/hotel/3792-chau-long-hotel-flc-sam-son.html,34,2278,1.49%,17.4
https://vietgoing.com/article/375-nhung-ngoi-chua-noi-tieng-o-mien-trung-ma-ban-nhat-dinh-phai-dat-chan-den-1-lan-trong-doi.html,34,1768,1.92%,11.27
https://vietgoing.com/hotel/3713-phu-loc-hotel-cua-lo.html,34,1582,2.15%,13.5
https://vietgoing.com/hotel/3703-oa-villas-resort-hoa-binh.html,34,1383,2.46%,19.11
https://vietgoing.com/article/30-dieu-khoan-va-dieu-kien.html,34,995,3.42%,5.42
https://vietgoing.com/tour/city-26-vinh-phuc.html,34,940,3.62%,17.65
https://vietgoing.com/hotel/district-157-huyen-hiep-hoa.html,34,890,3.82%,8.64
https://vietgoing.com/hotel/district-630-huyen-tra-on.html,34,884,3.85%,8.75
https://vietgoing.com/top/931-top-10-khach-san-lang-man-nhat-phan-thiet-cuc-hot-danh-cho-cac-cap-doi.html,34,809,4.2%,9.72
https://vietgoing.com/hotel/3817-silver-coast-hotel-ha-long.html,34,572,5.94%,5.13
https://vietgoing.com/hotel/district-591-huyen-tan-tru.html,34,535,6.36%,10.62
https://vietgoing.com/tour/1097-tour-dmz-tham-lai-chien-truong-xua-khoi-hanh-tu-hue-1-ngay.html,34,428,7.94%,8.67
https://vietgoing.com/tour/667-tour-ha-noi-ha-giang-ha-long-ninh-binh-sapa-7-ngay-6-dem.html,34,422,8.06%,14.25
"https://vietgoing.com/destination/district-196-huyen-thach-that.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",34,365,9.32%,10.71
https://vietgoing.com/destination/715-dao-ban-chan-ha-long.html,34,320,10.62%,6.8
"https://vietgoing.com/tour/city-38-thanh-hoa.html?city_from=H%C3%A0 
N%E1%BB%99i",34,269,12.64%,19.65
https://vietgoing.com/destination/225-vincom-plaza-ha-long.html,33,8330,0.4%,10.39
https://vietgoing.com/article/37-cam-nang-du-lich-da-lat-tu-a-den-z-moi-nhat.html,33,7685,0.43%,15.48
https://vietgoing.com/top/309-top-8-khach-san-5-sao-ho-chi-minh-duoc-dat-nhieu-nhat.html,33,6827,0.48%,23.02
https://vietgoing.com/destination/17-khu-du-lich-sinh-thai-trang-an.html,33,6194,0.53%,15.9
https://vietgoing.com/destination/748-cau-may-tam-dao.html,33,5394,0.61%,9.91
https://vietgoing.com/destination/422-lang-hoa-sa-dec.html,33,5103,0.65%,14.16
https://vietgoing.com/hotel/3217-bien-xanh-hotel-hai-tien.html,33,5007,0.66%,17.98
https://vietgoing.com/hotel/3303-aries-hotel-nha-trang.html,33,4764,0.69%,10.69
https://vietgoing.com/hotel/3004-peace-resort-mui-ne.html,33,4472,0.74%,15.02
https://vietgoing.com/hotel/2039-tulip-garden-bao-loc.html,33,3327,0.99%,12.79
https://vietgoing.com/destination/651-nga-ba-dong-loc.html,33,3137,1.05%,12.82
https://vietgoing.com/article/315-5-diem-du-lich-noi-tieng-o-meo-vac-ha-giang.html,33,2957,1.12%,14.62
https://vietgoing.com/destination/962-huyen-thoai-ho-lak-buon-jun.html,33,2764,1.19%,13.61
https://vietgoing.com/destination/527-chua-tong-lam-lo-son-chua-da-lo.html,33,2740,1.2%,10.24
https://vietgoing.com/hotel/113-happy-home-sapa.html,33,2643,1.25%,11.57
https://vietgoing.com/hotel/district-197-huyen-chuong-my.html,33,2597,1.27%,10.22
https://vietgoing.com/hotel/1030-element-hotel-and-coffee-ha-long.html,33,2370,1.39%,7.87
https://vietgoing.com/top/14-top-12-homestay-tai-sapa-gan-trung-tam-co-view-sieu-dep.html,33,2286,1.44%,16.03
https://vietgoing.com/destination/548-song-son-quang-binh.html,33,2189,1.51%,10.39
https://vietgoing.com/hotel/2348-hodota-cam-binh-resort-spa-lagi-beach.html,33,2184,1.51%,25.6
https://vietgoing.com/hotel/2584-binh-yen-cottages.html,33,1984,1.66%,9.23
https://vietgoing.com/destination/722-lang-chai-tra-bau.html,33,1955,1.69%,8.83
https://vietgoing.com/hotel/663-the-may-legend-cat-ba-beach-resort-spa.html,33,1891,1.75%,19.18
https://vietgoing.com/top/119-top-15-khach-san-3-sao-phu-quoc-duoc-du-khach-dat-nhieu-nhat-hien-nay.html,33,1864,1.77%,9.76
https://vietgoing.com/top/777-top-8-villa-rieng-tu-cho-cap-doi-tai-da-lat-co-view-dep-nhat.html,33,1761,1.87%,12.55
https://vietgoing.com/top/885-top-8-khach-san-tam-dao-co-bon-tam-ngam-nui-view-sieu-dep-va-lang-man.html,33,1638,2.01%,15.79
https://vietgoing.com/hotel/2315-tashi-hotel-da-nang.html,33,1374,2.4%,10.63
https://vietgoing.com/hotel/167-thien-phu-lam-soc-son.html,33,1362,2.42%,15.57
"https://vietgoing.com/destination/city-14-son-la.html?type=%C4%90%E1%BB%81n, 
Ch%C3%B9a, Nh%C3%A0 Th%E1%BB%9D",33,1272,2.59%,9.46
https://vietgoing.com/hotel/district-710-huyen-dam-doi.html,33,888,3.72%,7.68
https://vietgoing.com/destination/district-219-quan-kien-an.html,33,734,4.5%,9.73
"https://vietgoing.com/destination/district-146-thi-xa-quang-yen.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",33,705,4.68%,10.54
https://vietgoing.com/hotel/district-213-huyen-ninh-giang.html,33,623,5.3%,7.67
https://vietgoing.com/hotel/district-472-huyen-chu-puh.html,33,621,5.31%,7.22
"https://vietgoing.com/destination/district-190-thi-xa-son-tay.html?type=Ch%E1%BB%A3, 
trung t%C3%A2m th%C6%B0%C6%A1ng m%E1%BA%A1i",33,420,7.86%,9.73
"https://vietgoing.com/destination/district-110-huyen-mai-chau.html?type=%C4%90%E1%BB%81n, 
Ch%C3%B9a, Nh%C3%A0 Th%E1%BB%9D",33,352,9.38%,6.91
https://vietgoing.com/tour/dest-33-lang-tranh-dong-ho.html,33,303,10.89%,11.66
https://vietgoing.com/hotel/city-1-ha-noi.html?type=Homestay&the-thao-giai-tri%5B0%5D=Karaoke,33,201,16.42%,17.78
https://vietgoing.com/hotel/1630-trang-an-ecolodge.html,32,8702,0.37%,13.23
https://vietgoing.com/hotel/406-pine-view-hotel-da-lat.html,32,7541,0.42%,11.77
https://vietgoing.com/destination/621-bai-bien-thuan-an.html,32,7293,0.44%,14.24
https://vietgoing.com/hotel/3338-truong-tien-hotel-hue.html,32,6935,0.46%,10.41
https://vietgoing.com/hotel/2732-au-lac-ha-long-hotel.html,32,6105,0.52%,11.34
https://vietgoing.com/hotel/3913-rosa-may-hotel-ho-chi-minh.html,32,5999,0.53%,8.93
https://vietgoing.com/hotel/district-9-quan-thanh-xuan.html,32,5647,0.57%,10.33
https://vietgoing.com/destination/81-cung-duong-chu-s.html,32,5415,0.59%,7.34
https://vietgoing.com/hotel/3602-hong-lan-da-lat-hotel.html,32,5116,0.63%,14.08
https://vietgoing.com/top/906-top-5-khach-san-gan-duong-dong-khoi-sai-gon-sang-trong-va-cao-cap-nhat.html,32,4238,0.76%,10.88
https://vietgoing.com/destination/165-mieng-nui-lua-thoi-loi.html,32,4183,0.77%,7.33
https://vietgoing.com/top/735-top-9-khach-san-quan-nam-tu-liem-ha-noi-duoc-yeu-thich-nhat.html,32,3475,0.92%,9.71
https://vietgoing.com/hotel/3418-rose-hotel-phu-quoc.html,32,3240,0.99%,9.63
https://vietgoing.com/hotel/978-cat-ba-seoul-2-apartment-hotel.html,32,3156,1.01%,8.56
https://vietgoing.com/top/357-top-8-khach-san-3-sao-phu-yen-ban-khong-nen-bo-lo.html,32,3022,1.06%,15.62
